confirmed_tissue	manual_assign	Run	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	Cultivar	Tissue	Library.Name	geo_loc_name_country	geo_loc_name_country_continent	BioSampleModel	geo_loc_name	dev_stage	GEO_Accession..exp.	source_name	treatment	AGE	Replicate	Sample_Name	Collection_Date	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	INSDC_center_alias	collected_by	Ecotype	Isolate	Time_point	Genotype	Alias	ENA_checklist	Biomaterial_provider	SAMPLE_TYPE	geographic_location_.country_and.or_sea.	geographic_location_.latitude.	geographic_location_.longitude.	ENA.FIRST.PUBLIC	ENA.LAST.UPDATE	External_Id	Submitter_Id	common_name	year	Developmental_Stage	environment_.biome.	environment_.feature.	environment_.material.	Investigation_type	plant.associated_environmental_package	project_name	Sequencing_method	PHENOTYPE	sex	Temp	day_after_veraison	time_point_replicate	Isolation_source	lat_lon	disease	Stage	growth_protocol	growth_stage	culture_collection	Specimen_voucher	disease_stage	Cell_Line	Cell_type	Biological.Replicate	Population	vineyard	height_or_length	infection	inoculation	Clone	Crop	Description	tissue_type	Biorep	Experiment.1	tissue_position	resistant_to_powdery_mildew	TimePoint	disk	Rep_Number	treatment_description	geographic_location_.region_and_locality.	Strain	sub_species	geographical_area	Broker_name	culture_rooting_medium	isolation_and_growth_condition	organism_common_name	organism_part	plant_developmental_stage	plant_growth_medium	plant_structure	propagation	rooting_medium_macronutrients	subspecific_genetic_lineage_name	subspecific_genetic_lineage_rank	air_temperature_regimen	infect	light_regimen	rooting_conditions	rooting_medium_micronutrients	sample_health_state	BREED	ripening_stage	status	collection_timepoint	day_temp	night_temp	Sampling_Time	Biological_Replicates	dev.stage	organism	rootstock	AssemblyName	Sample_ID	Biological_Reprlicates	geo.loc.name	Organ	Development_stage	sample_disease_status	enviromental_conditions
fruit	auto	SRR10735884	RNA-Seq	298	7400232518	PRJNA596533	SAMN13630691	2897817114	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411685	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225102	SRP238117									GSM4225102	11-06-25	7 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735885	RNA-Seq	298	7975277402	PRJNA596533	SAMN13630690	3131818389	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411686	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225103	SRP238117									GSM4225103	11-06-25	14 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735886	RNA-Seq	298	8027413658	PRJNA596533	SAMN13630689	3160478574	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411687	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225104	SRP238117									GSM4225104	11-06-25	14 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735887	RNA-Seq	298	7549037720	PRJNA596533	SAMN13630688	2964110120	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411688	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225105	SRP238117									GSM4225105	11-06-25	14 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735888	RNA-Seq	298	7335598966	PRJNA596533	SAMN13630687	2875762365	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411689	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225106	SRP238117									GSM4225106	11-06-25	21 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735889	RNA-Seq	298	7050937034	PRJNA596533	SAMN13630686	2764583251	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411690	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225107	SRP238117									GSM4225107	11-06-25	21 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735890	RNA-Seq	298	7394839338	PRJNA596533	SAMN13630685	2883282167	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411691	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225108	SRP238117									GSM4225108	11-06-25	21 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735891	RNA-Seq	298	7142075984	PRJNA596533	SAMN13630684	2778835344	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411692	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225109	SRP238117									GSM4225109	11-06-25	28 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735892	RNA-Seq	298	7233301166	PRJNA596533	SAMN13630683	2823757059	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411693	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225110	SRP238117									GSM4225110	11-06-25	28 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735893	RNA-Seq	298	6775601702	PRJNA596533	SAMN13630682	2628420204	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411694	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225111	SRP238117									GSM4225111	11-06-25	28 days after veraison for '11-06-25'																																																																																																															berries			
fruit	auto	SRR10735894	RNA-Seq	299	7689893614	PRJNA596533	SAMN13630681	3026251553	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411695	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225112	SRP238117									GSM4225112	Sanbenti	maturity for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735895	RNA-Seq	299	7306651964	PRJNA596533	SAMN13630680	2894946953	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411696	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225113	SRP238117									GSM4225113	Sanbenti	maturity for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735896	RNA-Seq	299	7274088540	PRJNA596533	SAMN13630675	2865833241	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411697	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225114	SRP238117									GSM4225114	Sanbenti	maturity for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735897	RNA-Seq	299	7462209772	PRJNA596533	SAMN13630674	2943315792	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411698	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225115	SRP238117									GSM4225115	Sanbenti	veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735898	RNA-Seq	299	8405661504	PRJNA596533	SAMN13630673	3321317941	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411699	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225116	SRP238117									GSM4225116	Sanbenti	veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735899	RNA-Seq	299	7581300146	PRJNA596533	SAMN13630672	2981135477	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411700	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225117	SRP238117									GSM4225117	Sanbenti	veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735900	RNA-Seq	299	6295967558	PRJNA596533	SAMN13630671	2495582398	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411701	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225118	SRP238117									GSM4225118	Sanbenti	7 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735901	RNA-Seq	299	7952678438	PRJNA596533	SAMN13630705	3132395165	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411702	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225119	SRP238117									GSM4225119	Sanbenti	7 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735902	RNA-Seq	299	7924928082	PRJNA596533	SAMN13630704	3113579795	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411703	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225120	SRP238117									GSM4225120	Sanbenti	7 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735903	RNA-Seq	299	8027651446	PRJNA596533	SAMN13630703	3182646176	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411704	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225121	SRP238117									GSM4225121	Sanbenti	14 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735904	RNA-Seq	299	7655113276	PRJNA596533	SAMN13630702	3035052446	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411705	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225122	SRP238117									GSM4225122	Sanbenti	14 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735905	RNA-Seq	299	7504728280	PRJNA596533	SAMN13630701	2938708772	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411706	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225123	SRP238117									GSM4225123	Sanbenti	14 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735906	RNA-Seq	299	8915908620	PRJNA596533	SAMN13630700	3750309925	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411707	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225124	SRP238117									GSM4225124	Sanbenti	21 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735907	RNA-Seq	299	7685533274	PRJNA596533	SAMN13630699	3231620500	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411708	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225125	SRP238117									GSM4225125	Sanbenti	21 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735908	RNA-Seq	299	7389188238	PRJNA596533	SAMN13630698	3121053774	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411709	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225126	SRP238117									GSM4225126	Sanbenti	21 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735909	RNA-Seq	299	8462033078	PRJNA596533	SAMN13630697	3575712381	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411710	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225127	SRP238117									GSM4225127	Sanbenti	28 days after veraison for ''Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735910	RNA-Seq	299	7939192274	PRJNA596533	SAMN13630696	3363206926	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411711	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225128	SRP238117									GSM4225128	Sanbenti	28 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR10735911	RNA-Seq	299	6923612500	PRJNA596533	SAMN13630695	2930478895	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7411712	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-12-26T00:00:00Z	GSM4225129	SRP238117									GSM4225129	Sanbenti	28 days after veraison for 'Sanbenti'																																																																																																															berries			
fruit	auto	SRR8812355	RNA-Seq	171	4534275600	PRJNA529868	SAMN11287996	1404391517	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600953	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692243	SRP189871	Kyoho	fruit							GSM3692243	control fruit		maturation stage																																																																																																																	
fruit	auto	SRR8812356	RNA-Seq	174	4278423600	PRJNA529868	SAMN11287995	1522364598	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600954	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692244	SRP189871	Kyoho	fruit							GSM3692244	control fruit		maturation stage																																																																																																																	
fruit	auto	SRR8812357	RNA-Seq	300	6510924300	PRJNA529868	SAMN11287994	2070706810	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600955	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692245	SRP189871	Kyoho	fruit							GSM3692245	control fruit		maturation stage																																																																																																																	
fruit	auto	SRR8812358	RNA-Seq	300	10074805800	PRJNA529868	SAMN11287993	3280222591	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600956	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692246	SRP189871	Kyoho	fruit							GSM3692246	fruit treated with Botrytis cinerea spores		maturation stage																																																																																																																	
fruit	auto	SRR8812359	RNA-Seq	300	8865544500	PRJNA529868	SAMN11287992	2943586097	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600957	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692247	SRP189871	Kyoho	fruit							GSM3692247	fruit treated with Botrytis cinerea spores		maturation stage																																																																																																																	
fruit	auto	SRR8812360	RNA-Seq	300	8412605400	PRJNA529868	SAMN11287991	2756281630	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600958	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692248	SRP189871	Kyoho	fruit							GSM3692248	fruit treated with Botrytis cinerea spores		maturation stage																																																																																																																	
fruit	auto	SRR8812361	RNA-Seq	300	9031683000	PRJNA529868	SAMN11287990	2937868774	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600959	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692249	SRP189871	Shine-muscat	fruit							GSM3692249	control fruit		maturation stage																																																																																																																	
fruit	auto	SRR8812362	RNA-Seq	300	8493985800	PRJNA529868	SAMN11287989	2809583988	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600960	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692250	SRP189871	Shine-muscat	fruit							GSM3692250	control fruit		maturation stage																																																																																																																	
fruit	auto	SRR8812363	RNA-Seq	300	8887990500	PRJNA529868	SAMN11287987	2938688644	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600961	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692251	SRP189871	Shine-muscat	fruit							GSM3692251	control fruit		maturation stage																																																																																																																	
fruit	auto	SRR8812364	RNA-Seq	300	8609155200	PRJNA529868	SAMN11287986	2859430021	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600962	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692252	SRP189871	Shine-muscat	fruit							GSM3692252	fruit treated with Botrytis cinerea spores		maturation stage																																																																																																																	
fruit	auto	SRR8812365	RNA-Seq	300	8860211700	PRJNA529868	SAMN11287985	2983143846	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600963	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692253	SRP189871	Shine-muscat	fruit							GSM3692253	fruit treated with Botrytis cinerea spores		maturation stage																																																																																																																	
fruit	auto	SRR8812366	RNA-Seq	158	4620066600	PRJNA529868	SAMN11287984	1481385197	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5600964	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2021-01-01T00:00:00Z	GSM3692254	SRP189871	Shine-muscat	fruit							GSM3692254	fruit treated with Botrytis cinerea spores		maturation stage																																																																																																																	
fruit	auto	SRR3288820	RNA-Seq	150	6162697650	PRJNA316157	SAMN04577667	3339956710	UNIVERSITY OF BRITISH COLUMBIA	public	fastq,sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX1658930	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2016-04-23T00:00:00Z	121DAA_Small_R3	SRP072255	Merlot	Berry skin		Canada	North America	Plant	Canada: West Kelowna	121DAA			Small berry size																		Merlot																							hermaphrodite																																																																									
fruit	auto	SRR3288822	RNA-Seq	150	3854333250	PRJNA316157	SAMN04577657	2019525976	UNIVERSITY OF BRITISH COLUMBIA	public	fastq,sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX1658935	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2016-04-23T00:00:00Z	103DAA_Large_R2	SRP072255	Merlot	Berry skin		Canada	North America	Plant	Canada: West Kelowna	103DAA			Large berry size																		Merlot																							hermaphrodite																																																																									
fruit	auto	SRR3288824	RNA-Seq	150	3782104350	PRJNA316157	SAMN04577658	2002912718	UNIVERSITY OF BRITISH COLUMBIA	public	fastq,sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX1658936	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2016-04-23T00:00:00Z	103DAA_Large_R3	SRP072255	Merlot	Berry skin		Canada	North America	Plant	Canada: West Kelowna	103DAA			Large berry size																		Merlot																							hermaphrodite																																																																									
fruit	auto	SRR3288832	RNA-Seq	150	5774055600	PRJNA316157	SAMN04577662	3105112848	UNIVERSITY OF BRITISH COLUMBIA	public	fastq,sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX1658942	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2016-04-23T00:00:00Z	121DAA_Large_R1	SRP072255	Merlot	Berry skin		Canada	North America	Plant	Canada: West Kelowna	121DAA			Large berry size																		Merlot																							hermaphrodite																																																																									
